Order ID,Order Date,Customer ID,Age,Gender,Segment,Region,City,Product Category,Sub-Category,Product Name,Unit Price,Quantity,Discount,Sales,Profit
ORD-035521,2025-03-14,CUST-02410,31.0,Female,Consumer,East,Clinton,Electronics,Cameras,Cameras - Model A,742.27,3,0.0,2226.81,832.46
ORD-019204,2024-04-16,CUST-02116,34.0,Female,Consumer,North,Riverton,Electronics,Smartwatches,Smartwatches - Model B,891.26,1,0.15,757.57,113.05
ORD-012006,2023-11-15,CUST-02010,46.0,Male,Corporate,South,Greenville,Electronics,Laptops,Laptops - Model B,449.64,2,0.0,899.28,236.11
ORD-025932,2024-09-15,CUST-01020,46.0,Female,Consumer,North,Riverton,Groceries,Household Supplies,Household Supplies - Model D,51.08,1,0.3,35.76,0.79
ORD-011279,2023-11-02,CUST-00936,45.0,Female,Corporate,East,Salem,Home & Kitchen,Storage,Storage - Model D,307.91,2,0.1,554.24,207.21
ORD-019865,2024-05-03,CUST-01377,45.0,Male,Consumer,North,Riverton,Beauty & Personal Care,Fragrances,Fragrances - Model D,16.38,1,0.0,16.38,5.03
ORD-040820,2025-06-30,CUST-00516,42.0,Other,Consumer,South,Georgetown,Home & Kitchen,Storage,Storage - Model B,290.82,2,0.0,581.64,160.54
ORD-014808,2023-12-23,CUST-01728,31.0,Female,Consumer,North,Riverton,Apparel,Women's Dresses,Women's Dresses - Model A,112.07,1,0.15,95.26,21.87
ORD-025284,2024-08-30,CUST-00867,20.0,Male,Corporate,East,Salem,Groceries,Beverages,Beverages - Model A,2.03,1,0.05,1.93,0.59
ORD-011895,2023-11-12,CUST-00356,41.0,Female,Corporate,South,Georgetown,Home & Kitchen,Bedding,Bedding - Model D,148.62,1,0.0,148.62,55.68
ORD-028249,2024-11-03,CUST-00012,48.0,Female,Consumer,South,Georgetown,Apparel,Men's Shirts,Men's Shirts - Model C,79.11,1,0.0,79.11,32.33
ORD-034280,2025-02-11,CUST-02460,18.0,Female,Consumer,South,Georgetown,Home & Kitchen,Bedding,Bedding - Model C,169.8,2,0.0,339.6,93.38
ORD-028187,2024-11-02,CUST-02109,27.0,Male,Small Business,South,Greenville,Apparel,Jackets,Jackets - Model B,73.39,4,0.05,278.88,102.33
ORD-037939,2025-05-05,CUST-00806,52.0,Female,Consumer,North,Springfield,Groceries,Snacks,Snacks - Model A,10.86,1,0.05,10.32,3.35
ORD-009892,2023-10-01,CUST-02097,49.0,Female,Small Business,East,Salem,Apparel,Jeans,Jeans - Model D,177.22,2,0.1,319.0,115.97
ORD-005019,2023-05-29,CUST-00327,18.0,Male,Corporate,East,Clinton,Beauty & Personal Care,Haircare,Haircare - Model C,64.13,1,0.0,64.13,18.09
ORD-026257,2024-09-23,CUST-01210,41.0,Male,Corporate,South,Madison,Apparel,Women's Dresses,Women's Dresses - Model A,50.81,1,0.1,45.73,8.09
ORD-000146,2023-01-06,CUST-01676,18.0,Female,Consumer,West,Fairfax,Beauty & Personal Care,Makeup,Makeup - Model B,112.48,4,0.1,404.93,135.65
ORD-018585,2024-04-02,CUST-01167,69.0,Male,Consumer,South,Georgetown,Sports & Outdoors,Fitness Equipment,Fitness Equipment - Model C,403.24,2,0.0,806.48,229.61
ORD-010142,2023-10-06,CUST-02486,36.0,Female,Consumer,North,Riverton,Groceries,Organic Foods,Organic Foods - Model D,8.31,2,0.0,16.62,5.71
ORD-003603,2023-04-22,CUST-01421,35.0,Female,Corporate,West,Marion,Home & Kitchen,Decor,Decor - Model C,348.61,3,0.1,941.25,208.64
ORD-016385,2024-01-31,CUST-00777,23.0,Female,Consumer,East,Clinton,Electronics,Tablets,Tablets - Model C,954.3,4,0.2,3053.76,932.43
ORD-012588,2023-11-25,CUST-01153,41.0,Female,Consumer,North,Riverton,Electronics,Smartphones,Smartphones - Model C,341.72,4,0.0,1366.88,400.51
ORD-037276,2025-04-22,CUST-00127,57.0,Female,Consumer,Central,Chester,Sports & Outdoors,Cycling,Cycling - Model D,321.84,1,0.0,321.84,122.2
ORD-029995,2024-11-29,CUST-00080,33.0,Female,Consumer,Central,Chester,Apparel,Women's Dresses,Women's Dresses - Model D,92.76,2,0.0,185.52,59.2
ORD-032481,2024-12-28,CUST-00521,25.0,Female,Small Business,North,Springfield,Apparel,Men's Shirts,Men's Shirts - Model C,89.14,1,0.3,62.4,10.19
ORD-016112,2024-01-23,CUST-00845,39.0,Female,Corporate,East,Clinton,Apparel,Footwear,Footwear - Model A,102.51,2,0.0,205.02,63.03
ORD-029239,2024-11-20,CUST-00514,36.0,Female,Small Business,West,Ashland,Sports & Outdoors,Yoga,Yoga - Model C,56.84,1,0.0,56.84,14.46
ORD-021808,2024-06-15,CUST-01052,35.0,Female,Consumer,West,Fairfax,Sports & Outdoors,Camping Gear,Camping Gear - Model D,186.71,1,0.2,149.37,37.25
ORD-019762,2024-04-30,CUST-00963,24.0,Male,Corporate,North,Springfield,Apparel,Jackets,Jackets - Model A,27.32,1,0.0,27.32,12.12
ORD-031739,2024-12-18,CUST-00716,22.0,Male,Small Business,Central,Chester,Sports & Outdoors,Yoga,Yoga - Model A,361.92,1,0.0,361.92,119.14
ORD-031829,2024-12-20,CUST-01821,,Male,Consumer,North,Springfield,Electronics,Cameras,Cameras - Model C,122.55,2,0.15,208.33,48.76
ORD-007011,2023-07-19,CUST-02260,45.0,Female,Consumer,North,Springfield,Beauty & Personal Care,Grooming,Grooming - Model B,65.03,3,0.0,195.09,73.61
ORD-035931,2025-03-23,CUST-02251,24.0,Female,Consumer,South,Georgetown,Home & Kitchen,Cookware,Cookware - Model D,297.77,1,0.0,297.77,130.86
ORD-035610,2025-03-15,CUST-00892,30.0,Male,Corporate,Central,Chester,Home & Kitchen,Storage,Storage - Model D,358.43,4,0.0,1433.72,561.57
ORD-030765,2024-12-05,CUST-01593,35.0,Female,Small Business,West,Fairfax,Groceries,Household Supplies,Household Supplies - Model A,16.66,1,0.0,16.66,5.75
ORD-028118,2024-11-01,CUST-01874,22.0,Female,Small Business,East,Salem,Electronics,Cameras,Cameras - Model C,979.98,1,0.0,979.98,428.87
ORD-005271,2023-06-04,CUST-01127,61.0,Female,Corporate,South,Greenville,Groceries,Beverages,Beverages - Model B,35.55,1,0.0,35.55,13.92
ORD-025264,2024-08-30,CUST-00720,24.0,Male,Consumer,Central,Chester,Beauty & Personal Care,Grooming,Grooming - Model D,69.3,2,0.05,131.67,50.43
ORD-035196,2025-03-07,CUST-00500,18.0,Male,Small Business,West,Marion,Groceries,Organic Foods,Organic Foods - Model B,20.95,1,0.05,19.9,7.47
ORD-000940,2023-01-30,CUST-01065,29.0,Male,Consumer,East,Bristol,Electronics,Tablets,Tablets - Model D,677.11,3,0.15,1726.63,603.45
ORD-022480,2024-06-29,CUST-00011,49.0,Female,Corporate,North,Fairview,Electronics,Cameras,Cameras - Model B,1158.99,1,0.0,1158.99,491.06
ORD-030823,2024-12-06,CUST-00001,41.0,Female,Consumer,North,Riverton,Home & Kitchen,Storage,Storage - Model C,382.43,1,0.05,363.31,107.63
ORD-002340,2023-03-18,CUST-00105,25.0,Male,Small Business,South,Georgetown,Sports & Outdoors,Yoga,Yoga - Model A,286.31,4,0.0,1145.24,347.97
ORD-017236,2024-02-26,CUST-01557,28.0,Male,Consumer,North,Riverton,Electronics,Laptops,Laptops - Model D,342.57,1,0.0,342.57,107.06
ORD-017663,2024-03-09,CUST-00053,19.0,Male,Consumer,East,Salem,Apparel,Footwear,Footwear - Model D,178.24,1,0.15,151.5,29.64
ORD-017485,2024-03-04,CUST-00695,27.0,Other,Consumer,South,Greenville,Apparel,Women's Dresses,Women's Dresses - Model A,122.15,1,0.05,116.04,47.12
ORD-038424,2025-05-14,CUST-00795,,Female,Small Business,North,Springfield,Beauty & Personal Care,Makeup,Makeup - Model D,103.43,4,0.0,413.72,109.89
ORD-004421,2023-05-14,CUST-00409,18.0,Female,Consumer,Central,Dover,Sports & Outdoors,Sportswear,Sportswear - Model B,199.62,2,0.0,399.24,165.47
ORD-017144,2024-02-23,CUST-01516,40.0,Male,Consumer,South,Madison,Electronics,Smartwatches,Smartwatches - Model A,587.64,2,0.0,1175.28,316.86
ORD-038092,2025-05-08,CUST-01630,52.0,Male,Consumer,East,Bristol,Electronics,Laptops,Laptops - Model C,559.84,4,0.0,2239.36,599.59
ORD-028281,2024-11-04,CUST-00201,42.0,Male,Consumer,South,Georgetown,Apparel,Jackets,Jackets - Model A,151.65,1,0.1,136.49,30.39
ORD-021174,2024-06-02,CUST-01947,28.0,Male,Consumer,West,Fairfax,Apparel,Activewear,Activewear - Model A,146.72,1,0.0,146.72,63.67
ORD-018644,2024-04-03,CUST-01362,49.0,Male,Consumer,Central,Chester,Electronics,Tablets,Tablets - Model A,755.09,4,0.1,2718.32,809.36
ORD-007732,2023-08-06,CUST-01547,18.0,Male,Consumer,West,Ashland,Apparel,Women's Dresses,Women's Dresses - Model C,83.06,1,0.05,78.91,22.1
ORD-005822,2023-06-18,CUST-02406,18.0,Female,Consumer,South,Greenville,Electronics,Laptops,Laptops - Model D,297.24,2,0.1,535.03,92.79
ORD-028239,2024-11-03,CUST-01546,34.0,Male,Consumer,Central,Franklin,Beauty & Personal Care,Fragrances,Fragrances - Model D,15.97,1,0.1,14.37,4.31
ORD-020876,2024-05-25,CUST-00309,45.0,Female,Small Business,North,Fairview,Home & Kitchen,Bedding,Bedding - Model A,158.94,1,0.2,127.15,29.83
ORD-038898,2025-05-24,CUST-01346,68.0,Male,Consumer,Central,Franklin,Groceries,Beverages,Beverages - Model C,56.09,2,0.2,89.74,21.42
ORD-038973,2025-05-25,CUST-01707,32.0,Female,Small Business,West,Ashland,Apparel,Footwear,Footwear - Model D,158.49,2,0.0,316.98,140.55
ORD-015085,2023-12-29,CUST-00600,18.0,Female,Consumer,West,Marion,Groceries,Household Supplies,Household Supplies - Model D,25.69,2,0.0,51.38,18.22
ORD-002035,2023-03-09,CUST-00476,33.0,Female,Corporate,East,Salem,Electronics,Cameras,Cameras - Model A,568.59,2,0.0,1137.18,306.49
ORD-019524,2024-04-24,CUST-01948,26.0,Female,Consumer,South,Georgetown,Sports & Outdoors,Cycling,Cycling - Model B,374.05,2,0.1,673.29,197.3
ORD-023442,2024-07-20,CUST-01291,40.0,Male,Small Business,North,Springfield,Apparel,Men's Shirts,Men's Shirts - Model C,43.81,1,0.1,39.43,8.76
ORD-013971,2023-12-10,CUST-02188,31.0,Female,Corporate,West,Marion,Electronics,Laptops,Laptops - Model A,1071.06,1,0.0,1071.06,421.09
ORD-038254,2025-05-11,CUST-00758,49.0,Male,Corporate,West,Marion,Sports & Outdoors,Camping Gear,Camping Gear - Model D,82.33,1,0.0,82.33,28.98
ORD-020430,2024-05-16,CUST-00977,52.0,Female,Consumer,East,Bristol,Apparel,Footwear,Footwear - Model D,104.48,1,0.0,104.48,36.03
ORD-025018,2024-08-24,CUST-01662,23.0,Female,Corporate,Central,Chester,Home & Kitchen,Cookware,Cookware - Model B,248.42,2,0.0,496.84,165.68
ORD-013468,2023-12-03,CUST-00053,19.0,Male,Consumer,East,Salem,Electronics,Laptops,Laptops - Model D,343.52,1,0.0,343.52,143.48
ORD-009064,2023-09-09,CUST-01196,63.0,Male,Consumer,Central,Chester,Beauty & Personal Care,Grooming,Grooming - Model D,29.77,2,0.0,59.54,25.39
ORD-017993,2024-03-17,CUST-01912,44.0,Male,Consumer,East,Bristol,Electronics,Tablets,Tablets - Model B,698.57,1,0.0,698.57,235.21
ORD-039237,2025-05-31,CUST-01713,46.0,Male,Corporate,South,Madison,Apparel,Jackets,Jackets - Model A,136.7,2,0.0,273.4,108.7
ORD-029730,2024-11-26,CUST-02229,66.0,Other,Small Business,North,Fairview,Home & Kitchen,Storage,Storage - Model B,65.65,2,0.15,111.6,36.35
ORD-023075,2024-07-12,CUST-01257,48.0,Male,Small Business,East,Clinton,Apparel,Footwear,Footwear - Model C,80.7,2,0.0,161.4,64.14
ORD-004727,2023-05-21,CUST-01315,45.0,Female,Small Business,Central,Franklin,Electronics,Headphones,Headphones - Model B,140.48,1,0.0,140.48,41.08
ORD-031893,2024-12-20,CUST-00094,36.0,Male,Consumer,East,Bristol,Apparel,Women's Dresses,Women's Dresses - Model C,173.96,1,0.05,165.26,68.62
ORD-022561,2024-06-30,CUST-01455,57.0,Female,Corporate,North,Springfield,Groceries,Beverages,Beverages - Model D,3.44,1,0.0,3.44,0.96
ORD-000348,2023-01-12,CUST-01551,18.0,Male,Small Business,North,Springfield,Sports & Outdoors,Cycling,Cycling - Model B,84.9,1,0.15,72.17,21.51
ORD-030559,2024-12-03,CUST-00216,51.0,Male,Small Business,Central,Chester,Groceries,Household Supplies,Household Supplies - Model B,38.36,2,0.0,76.72,21.98
ORD-040230,2025-06-18,CUST-02145,28.0,Other,Consumer,South,Madison,Apparel,Jackets,Jackets - Model C,53.6,1,0.0,53.6,23.48
ORD-019467,2024-04-22,CUST-00273,36.0,Male,Consumer,East,Bristol,Home & Kitchen,Furniture,Furniture - Model C,441.55,2,0.15,750.64,156.25
ORD-017994,2024-03-17,CUST-00793,44.0,Male,Consumer,South,Georgetown,Home & Kitchen,Furniture,Furniture - Model B,408.76,2,0.2,654.02,188.94
ORD-012013,2023-11-15,CUST-00314,43.0,Female,Consumer,East,Clinton,Apparel,Activewear,Activewear - Model C,161.85,2,0.05,307.52,66.51
ORD-016653,2024-02-09,CUST-01588,50.0,Female,Consumer,North,Fairview,Electronics,Headphones,Headphones - Model B,1008.79,2,0.0,2017.58,763.36
ORD-024671,2024-08-17,CUST-01662,23.0,Female,Corporate,Central,Chester,Electronics,Laptops,Laptops - Model A,440.7,3,0.15,1123.78,178.18
ORD-004033,2023-05-03,CUST-00429,20.0,Female,Small Business,East,Salem,Apparel,Activewear,Activewear - Model A,25.34,1,0.0,25.34,9.04
ORD-013473,2023-12-03,CUST-00279,53.0,Male,Consumer,South,Madison,Groceries,Snacks,Snacks - Model D,6.94,4,0.0,27.76,7.12
ORD-030471,2024-12-03,CUST-02316,42.0,Female,Corporate,West,Marion,Apparel,Men's Shirts,Men's Shirts - Model A,43.78,1,0.1,39.4,13.25
ORD-036514,2025-04-05,CUST-01906,22.0,Female,Consumer,Central,Franklin,Groceries,Household Supplies,Household Supplies - Model A,46.79,1,0.05,44.45,15.56
ORD-026373,2024-09-26,CUST-00429,20.0,Female,Small Business,East,Salem,Groceries,Snacks,Snacks - Model C,20.64,2,0.0,41.28,17.17
ORD-032411,2024-12-28,CUST-01424,56.0,Male,Consumer,North,Fairview,Home & Kitchen,Small Appliances,Small Appliances - Model B,337.07,1,0.05,320.22,109.67
ORD-016410,2024-02-01,CUST-01830,35.0,Male,Small Business,East,Clinton,Electronics,Laptops,Laptops - Model B,811.19,2,0.0,1622.38,624.44
ORD-027288,2024-10-15,CUST-01793,41.0,Male,Consumer,Central,Franklin,Sports & Outdoors,Camping Gear,Camping Gear - Model B,346.91,3,0.0,1040.73,356.06
ORD-026880,2024-10-06,CUST-01940,27.0,Female,Corporate,Central,Franklin,Sports & Outdoors,Sportswear,Sportswear - Model C,77.45,1,0.0,77.45,32.17
ORD-028016,2024-10-30,CUST-00550,46.0,Male,Consumer,Central,Chester,Apparel,Jackets,Jackets - Model A,125.6,3,0.1,339.12,114.47
ORD-037474,2025-04-26,CUST-02492,28.0,Male,Consumer,South,Greenville,Home & Kitchen,Storage,Storage - Model B,342.08,1,0.0,342.08,130.94
ORD-011987,2023-11-14,CUST-00336,22.0,Other,Consumer,South,Greenville,Apparel,Men's Shirts,Men's Shirts - Model C,33.35,2,0.0,66.7,26.37
ORD-040642,2025-06-27,CUST-02499,30.0,Male,Corporate,South,Madison,Home & Kitchen,Cookware,Cookware - Model B,439.82,2,0.05,835.66,255.76
ORD-000233,2023-01-08,CUST-02462,20.0,Female,Corporate,West,Marion,Electronics,Headphones,Headphones - Model D,314.57,3,0.05,896.52,298.83
ORD-032553,2024-12-29,CUST-00920,18.0,Female,Consumer,South,Georgetown,Home & Kitchen,Small Appliances,Small Appliances - Model D,215.59,2,0.0,431.18,167.58
ORD-039849,2025-06-11,CUST-00939,50.0,Female,Consumer,West,Fairfax,Home & Kitchen,Cookware,Cookware - Model D,379.49,1,0.05,360.52,145.48
ORD-032992,2025-01-08,CUST-02062,60.0,Male,Corporate,North,Springfield,Apparel,Jeans,Jeans - Model D,58.2,1,0.0,58.2,25.98
ORD-013090,2023-11-30,CUST-02173,34.0,Male,Consumer,South,Greenville,Home & Kitchen,Small Appliances,Small Appliances - Model B,227.33,2,0.0,454.66,134.76
ORD-025513,2024-09-05,CUST-01883,32.0,Female,Consumer,North,Riverton,Home & Kitchen,Small Appliances,Small Appliances - Model B,129.4,1,0.1,116.46,24.67
ORD-019730,2024-04-29,CUST-00930,38.0,Male,Consumer,North,Springfield,Home & Kitchen,Storage,Storage - Model B,153.55,1,0.1,138.2,40.44
ORD-008872,2023-09-04,CUST-02098,27.0,Female,Consumer,West,Fairfax,Apparel,Jackets,Jackets - Model C,30.98,1,0.0,30.98,8.23
ORD-024137,2024-08-05,CUST-01699,18.0,Male,Consumer,Central,Chester,Beauty & Personal Care,Haircare,Haircare - Model B,10.14,1,0.0,10.14,3.8
ORD-015667,2024-01-12,CUST-00585,47.0,Female,Consumer,East,Bristol,Sports & Outdoors,Yoga,Yoga - Model B,341.44,1,0.0,341.44,137.41
ORD-023264,2024-07-16,CUST-01749,31.0,Female,Small Business,North,Fairview,Home & Kitchen,Cookware,Cookware - Model A,341.18,1,0.15,290.0,88.26
ORD-032202,2024-12-25,CUST-00061,18.0,Female,Consumer,North,Fairview,Beauty & Personal Care,Makeup,Makeup - Model D,43.68,2,0.0,87.36,27.84
ORD-024709,2024-08-18,CUST-01178,39.0,Male,Consumer,West,Marion,Beauty & Personal Care,Fragrances,Fragrances - Model B,70.52,1,0.0,70.52,30.17
ORD-023587,2024-07-24,CUST-01948,,Female,Consumer,South,Georgetown,Apparel,Activewear,Activewear - Model B,28.58,2,0.0,57.16,24.71
ORD-039966,2025-06-13,CUST-00587,22.0,Other,Corporate,North,Springfield,Groceries,Household Supplies,Household Supplies - Model C,45.65,1,0.1,41.08,10.88
ORD-016675,2024-02-10,CUST-00300,42.0,Male,Small Business,East,Salem,Apparel,Activewear,Activewear - Model A,129.32,4,0.0,517.28,216.69
ORD-013511,2023-12-04,CUST-00089,44.0,Female,Consumer,North,Springfield,Home & Kitchen,Furniture,Furniture - Model C,133.05,2,0.0,266.1,98.9
ORD-039482,2025-06-04,CUST-00325,61.0,Female,Consumer,West,Marion,Beauty & Personal Care,Skincare,Skincare - Model A,95.11,1,0.1,85.6,17.0
ORD-010292,2023-10-09,CUST-01775,52.0,Female,Consumer,East,Clinton,Apparel,Jeans,Jeans - Model B,175.93,1,0.0,175.93,53.12
ORD-032873,2025-01-05,CUST-00669,31.0,Female,Corporate,North,Fairview,Beauty & Personal Care,Makeup,Makeup - Model C,45.96,2,0.15,78.13,24.38
ORD-034231,2025-02-09,CUST-01554,33.0,Male,Consumer,North,Springfield,Beauty & Personal Care,Haircare,Haircare - Model C,57.83,1,0.1,52.05,15.69
ORD-017218,2024-02-25,CUST-01965,28.0,Female,Small Business,West,Ashland,Electronics,Headphones,Headphones - Model A,656.05,1,0.0,656.05,230.25
ORD-015962,2024-01-19,CUST-01575,19.0,Male,Corporate,Central,Franklin,Sports & Outdoors,Camping Gear,Camping Gear - Model A,69.36,4,0.0,277.44,110.68
ORD-020267,2024-05-12,CUST-00807,36.0,Male,Corporate,South,Greenville,Groceries,Organic Foods,Organic Foods - Model D,33.52,1,0.0,33.52,14.65
ORD-016231,2024-01-27,CUST-01924,52.0,Other,Corporate,North,Fairview,Beauty & Personal Care,Grooming,Grooming - Model D,73.04,2,0.0,146.08,62.44
ORD-014217,2023-12-15,CUST-01764,24.0,Female,Small Business,West,Marion,Sports & Outdoors,Fitness Equipment,Fitness Equipment - Model B,409.71,1,,409.71,175.13
ORD-010161,2023-10-07,CUST-00962,39.0,Female,Corporate,East,Clinton,Groceries,Household Supplies,Household Supplies - Model C,20.21,4,0.3,56.59,5.48
ORD-032204,2024-12-25,CUST-00264,30.0,Male,Consumer,West,Fairfax,Apparel,Men's Shirts,Men's Shirts - Model C,113.42,4,0.0,453.68,202.5
ORD-008671,2023-08-30,CUST-00543,41.0,Female,Consumer,East,Salem,Apparel,Jeans,Jeans - Model C,82.2,1,0.0,82.2,32.27
ORD-000902,2023-01-29,CUST-01771,32.0,Female,Consumer,West,Fairfax,Home & Kitchen,Decor,Decor - Model A,212.46,1,0.2,169.97,48.53
ORD-025587,2024-09-07,CUST-00427,48.0,Female,Consumer,Central,Dover,Home & Kitchen,Furniture,Furniture - Model B,261.69,1,0.05,248.61,89.24
ORD-030345,2024-12-02,CUST-00974,46.0,Female,Consumer,Central,Dover,Home & Kitchen,Furniture,Furniture - Model B,44.79,2,0.0,89.58,35.62
ORD-038381,2025-05-13,CUST-02279,30.0,Female,Consumer,East,Bristol,Electronics,Smartwatches,Smartwatches - Model C,1184.49,2,0.0,2368.98,676.38
ORD-034251,2025-02-10,CUST-00730,23.0,Male,Corporate,West,Fairfax,Apparel,Footwear,Footwear - Model A,32.75,1,0.2,26.2,1.81
ORD-023099,2024-07-13,CUST-02126,40.0,Female,Consumer,North,Springfield,Electronics,Smartwatches,Smartwatches - Model B,1064.99,1,0.05,1011.74,288.45
ORD-029530,2024-11-24,CUST-02048,44.0,Male,Consumer,North,Fairview,Apparel,Jeans,Jeans - Model D,62.4,2,0.05,118.56,31.95
ORD-012352,2023-11-21,CUST-01532,42.0,Male,Small Business,East,Salem,Home & Kitchen,Cookware,Cookware - Model C,396.82,1,0.0,396.82,143.82
ORD-015167,2023-12-30,CUST-00052,46.0,Female,Consumer,Central,Chester,Home & Kitchen,Storage,Storage - Model D,266.45,1,0.3,186.52,35.35
ORD-004657,2023-05-20,CUST-00742,53.0,Male,Small Business,North,Fairview,Apparel,Jeans,Jeans - Model D,23.98,3,0.05,68.34,23.55
ORD-024522,2024-08-14,CUST-00928,43.0,Male,Consumer,West,Marion,Beauty & Personal Care,Haircare,Haircare - Model B,108.45,1,0.0,108.45,44.76
ORD-005759,2023-06-17,CUST-00063,40.0,Male,Consumer,West,Fairfax,Beauty & Personal Care,Fragrances,Fragrances - Model A,37.91,2,0.0,75.82,28.22
ORD-033990,2025-02-03,CUST-00602,30.0,Female,Corporate,North,Springfield,Home & Kitchen,Small Appliances,Small Appliances - Model C,93.34,1,0.0,93.34,36.84
ORD-000250,2023-01-08,CUST-00767,39.0,Male,Corporate,North,Fairview,Sports & Outdoors,Yoga,Yoga - Model B,392.9,1,0.0,392.9,167.51
ORD-027991,2024-10-30,CUST-01900,24.0,Female,Consumer,South,Madison,Beauty & Personal Care,Fragrances,Fragrances - Model A,112.93,2,0.0,225.86,66.54
ORD-023208,2024-07-15,CUST-00165,48.0,Male,Consumer,East,Clinton,Home & Kitchen,Decor,Decor - Model A,295.9,2,0.0,591.8,212.63
ORD-040606,2025-06-26,CUST-02279,30.0,Female,Consumer,East,Bristol,Groceries,Beverages,Beverages - Model B,14.98,3,0.0,44.94,13.48
ORD-024347,2024-08-10,CUST-01828,58.0,Female,Corporate,South,Greenville,Beauty & Personal Care,Fragrances,Fragrances - Model B,49.25,1,0.0,49.25,14.84
ORD-028347,2024-11-05,CUST-00689,32.0,Female,Corporate,South,Greenville,Apparel,Footwear,Footwear - Model D,64.88,1,0.3,45.42,-3.21
ORD-008995,2023-09-08,CUST-01405,30.0,Female,Consumer,West,Ashland,Apparel,Footwear,Footwear - Model B,90.83,2,0.05,172.58,47.05
ORD-021305,2024-06-05,CUST-01066,37.0,Female,Consumer,East,Salem,Apparel,Activewear,Activewear - Model A,152.62,1,0.0,152.62,43.33
ORD-001483,2023-02-18,CUST-02162,25.0,Male,Corporate,South,Georgetown,Groceries,Household Supplies,Household Supplies - Model C,5.5,3,0.0,16.5,5.5
ORD-005395,2023-06-08,CUST-02010,46.0,Male,Corporate,South,Greenville,Home & Kitchen,Cookware,Cookware - Model A,315.91,1,0.0,315.91,122.94
ORD-026339,2024-09-25,CUST-01805,39.0,Female,Consumer,East,Clinton,Electronics,Laptops,Laptops - Model A,1032.9,1,0.0,1032.9,445.17
ORD-002336,2023-03-18,CUST-00639,45.0,Male,Corporate,Central,Chester,Apparel,Women's Dresses,Women's Dresses - Model A,62.24,2,0.05,118.26,25.92
ORD-003796,2023-04-27,CUST-00690,32.0,Male,Consumer,South,Madison,Home & Kitchen,Decor,Decor - Model D,349.93,3,0.05,997.3,345.2
ORD-038595,2025-05-18,CUST-00778,43.0,Female,Corporate,East,Salem,Beauty & Personal Care,Grooming,Grooming - Model C,8.06,1,0.0,8.06,2.34
